Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,HCAHPS Measure ID,HCAHPS Question,HCAHPS Answer Description,Patient Survey Star Rating,Patient Survey Star Rating Footnote,HCAHPS Answer Percent,HCAHPS Answer Percent Footnote,HCAHPS Linear Mean Value,Number of Completed Surveys,Number of Completed Surveys Footnote,Survey Response Rate Percent,Survey Response Rate Percent Footnote,Start Date,End Date
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4,,Not Applicable,,Not Applicable,394,,28,,04/01/2024,03/31/2025
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,H_RECMND_DN,"Patients who reported NO, they would probably not or definitely not recommend the hospital","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)",Not Applicable,,3,,Not Applicable,394,,28,,04/01/2024,03/31/2025
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,75,,Not Applicable,394,,28,,04/01/2024,03/31/2025
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",Not Applicable,,22,,Not Applicable,394,,28,,04/01/2024,03/31/2025
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,H_RECMND_LINEAR_SCORE,Recommend hospital - linear mean score,Recommend hospital - linear mean score,Not Applicable,,Not Applicable,,91,394,,28,,04/01/2024,03/31/2025
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5,,Not Applicable,,Not Applicable,394,,28,,04/01/2024,03/31/2025
330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,(315) 363-6000,H_STAR_RATING,Summary star rating,Summary star rating,4,,Not Applicable,,Not Applicable,394,,28,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",Not Applicable,,74,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",Not Applicable,,7,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",Not Applicable,,19,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,Nurse communication - linear mean score,Not Applicable,,Not Applicable,,89,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,2,,Not Applicable,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_RESPECT_A_P,"Patients who reported that their nurses ""Always"" treated them with courtesy and respect","Nurses ""always"" treated them with courtesy and  respect",Not Applicable,,78,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_RESPECT_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never""  treated them with courtesy and respect","Nurses ""sometimes"" or ""never"" treated them with courtesy and  respect",Not Applicable,,5,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_RESPECT_U_P,"Patients who reported that their nurses ""Usually""  treated them with courtesy and respect","Nurses ""usually""  treated them with courtesy and  respect",Not Applicable,,17,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_LISTEN_A_P,"Patients who reported that their nurses ""Always"" listened carefully to them","Nurses ""always"" listened carefully",Not Applicable,,71,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_LISTEN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" listened carefully to them","Nurses ""sometimes"" or ""never"" listened carefully",Not Applicable,,8,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_LISTEN_U_P,"Patients who reported that their nurses ""Usually"" listened carefully to them","Nurses ""usually"" listened carefully",Not Applicable,,21,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_EXPLAIN_A_P,"Patients who reported that their nurses ""Always"" explained things in a way they could understand","Nurses ""always"" explained things so they could understand",Not Applicable,,74,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_EXPLAIN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" explained things in a way they could understand","Nurses ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,8,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_NURSE_EXPLAIN_U_P,"Patients who reported that their nurses ""Usually"" explained things in a way they could understand","Nurses ""usually"" explained things so they could understand",Not Applicable,,18,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",Not Applicable,,79,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",Not Applicable,,5,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",Not Applicable,,16,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_2_LINEAR_SCORE,Doctor communication - linear mean score,Doctor communication - linear mean score,Not Applicable,,Not Applicable,,91,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3,,Not Applicable,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_RESPECT_A_P,"Patients who reported that their doctors ""Always"" treated them with courtesy and respect","Doctors ""always"" treated them with courtesy and  respect",Not Applicable,,85,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_RESPECT_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never""  treated them with courtesy and respect","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect",Not Applicable,,3,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_RESPECT_U_P,"Patients who reported that their doctors ""Usually""  treated them with courtesy and respect","Doctors ""usually""  treated them with courtesy and  respect",Not Applicable,,12,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_LISTEN_A_P,"Patients who reported that their doctors ""Always"" listened carefully to them","Doctors ""always"" listened carefully",Not Applicable,,77,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_LISTEN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" listened carefully to them","Doctors ""sometimes"" or ""never"" listened carefully",Not Applicable,,7,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_LISTEN_U_P,"Patients who reported that their doctors ""Usually"" listened carefully to them","Doctors ""usually"" listened carefully",Not Applicable,,16,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_EXPLAIN_A_P,"Patients who reported that their doctors ""Always"" explained things in a way they could understand","Doctors ""always"" explained things so they could understand",Not Applicable,,74,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_EXPLAIN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" explained things in a way they could understand","Doctors ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,6,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DOCTOR_EXPLAIN_U_P,"Patients who reported that their doctors ""Usually"" explained things in a way they could understand","Doctors ""usually"" explained things so they could understand",Not Applicable,,20,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",Not Applicable,,62,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",Not Applicable,,21,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",Not Applicable,,17,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_5_LINEAR_SCORE,Communication about medicines - linear mean score,Communication about medicines - linear mean score,Not Applicable,,Not Applicable,,77,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3,,Not Applicable,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_MED_FOR_A_P,"Patients who reported that when receiving new medication the staff ""Always"" communicated what the medication was for","Staff ""always"" explained new medications",Not Applicable,,75,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_MED_FOR_SN_P,"Patients who reported that when receiving new medication the staff ""Sometimes"" or ""Never"" communicated what the medication was for","Staff ""sometimes"" or ""never"" explained new medications",Not Applicable,,9,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_MED_FOR_U_P,"Patients who reported that when receiving new medication the staff ""Usually"" communicated what the medication was for.","Staff ""usually"" explained new medications",Not Applicable,,16,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_SIDE_EFFECTS_A_P,"Patients who reported that when receiving new medication the staff ""Always"" discussed possible side effects","Staff ""always"" explained possible side effects",Not Applicable,,49,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_SIDE_EFFECTS_SN_P,"Patients who reported that when receiving new medication the staff ""Sometimes"" or ""Never"" discussed possible side effects","Staff ""sometimes"" or ""never"" explained possible side effects",Not Applicable,,32,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_SIDE_EFFECTS_U_P,"Patients who reported that when receiving new medication the staff ""Usually"" discussed possible side effects","Staff ""usually"" explained possible side effects",Not Applicable,,19,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_6_N_P,"Patients who reported that NO, they were not given information about what to do during their recovery at home","No, staff ""did not"" give patients this information",Not Applicable,,19,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",Not Applicable,,81,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_6_LINEAR_SCORE,Discharge information - linear mean score,Discharge information - linear mean score,Not Applicable,,Not Applicable,,80,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,2,,Not Applicable,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DISCH_HELP_N_P,"Patients who reported that NO, they did not discuss whether they would need help after discharge","No, staff ""did not"" give patients information about help after discharge",Not Applicable,,22,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_DISCH_HELP_Y_P,"Patients who reported that YES, they did discuss whether they would need help after discharge","Yes, staff ""did"" give patients information about help after discharge",Not Applicable,,78,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_SYMPTOMS_N_P,"Patients who reported that NO, they did not receive written information about possible symptoms to look out for after discharge","No, staff ""did not"" give patients information about possible symptoms",Not Applicable,,16,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_SYMPTOMS_Y_P,"Patients who reported that YES, they did receive written information about possible symptoms to look out for after discharge","Yes, staff ""did"" give patients information about possible symptoms",Not Applicable,,84,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",Not Applicable,,64,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",Not Applicable,,13,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",Not Applicable,,23,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_CLEAN_LINEAR_SCORE,Cleanliness - linear mean score,Cleanliness - linear mean score,Not Applicable,,Not Applicable,,83,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2,,Not Applicable,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",Not Applicable,,44,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",Not Applicable,,22,,Not Applicable,392,,18,,04/01/2024,03/31/2025
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,NEW YORK,(212) 434-2000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",Not Applicable,,34,,Not Applicable,392,,18,,04/01/2024,03/31/2025
